seed,score,percentage
6867,303,20
7511,303,20
8420,303,20
8486,303,20
9371,303,20
11278,303,20
12022,303,20
12410,303,20
12550,303,20
12585,303,20
14979,303,20
15367,303,20
16328,303,20
16905,303,20
17025,303,20
18512,303,20
19274,303,20
21480,303,20
21899,303,20
22289,303,20
22955,303,20
23175,303,20
26640,303,20
27016,303,20
27371,303,20
27526,303,20
29039,303,20
30358,303,20
30470,303,20
31273,303,20
31859,303,20
33860,303,20
35192,303,20
35725,303,20
35890,303,20
36184,303,20
37514,303,20
37515,303,20
39859,303,20
40691,303,20
41366,303,20
41510,303,20
41789,303,20
41826,303,20
43305,303,20
44294,303,20
44497,303,20
44740,303,20
45237,303,20
46124,303,20
46804,303,20
47165,303,20
49892,303,20
50699,303,20
50940,303,20
52236,303,20
52619,303,20
52821,303,20
53006,303,20
54020,303,20
54545,303,20
57027,303,20
57034,303,20
57654,303,20
58657,303,20
58693,303,20
59031,303,20
59232,303,20
60274,303,20
60382,303,20
61879,303,20
63081,303,20
63381,303,20
63686,303,20
65808,303,20
65914,303,20
66447,303,20
67396,303,20
69497,303,20
69526,303,20
69891,303,20
71626,303,20
74750,303,20
75321,303,20
75530,303,20
75580,303,20
75706,303,20
76316,303,20
76502,303,20
76723,303,20
78573,303,20
79145,303,20
79536,303,20
79909,303,20
80283,303,20
80712,303,20
82109,303,20
84353,303,20
84831,303,20
87004,303,20
87162,303,20
87324,303,20
87754,303,20
87817,303,20
90045,303,20
90352,303,20
90956,303,20
92177,303,20
92429,303,20
93344,303,20
94552,303,20
96458,303,20
97243,303,20
98060,303,20
312,304,20
968,304,20
2200,304,20
2876,304,20
3587,304,20
4827,304,20
5981,304,20
6415,304,20
6623,304,20
6662,304,20
6676,304,20
7007,304,20
7340,304,20
7858,304,20
8097,304,20
8239,304,20
8473,304,20
8528,304,20
9461,304,20
9501,304,20
13773,304,20
14704,304,20
15040,304,20
15566,304,20
15583,304,20
15694,304,20
16737,304,20
17479,304,20
17895,304,20
18766,304,20
19429,304,20
21272,304,20
21367,304,20
21732,304,20
22307,304,20
22607,304,20
23054,304,20
23381,304,20
24591,304,20
25806,304,20
26754,304,20
27458,304,20
27951,304,20
27989,304,20
28312,304,20
29498,304,20
30290,304,20
31912,304,20
32246,304,20
32576,304,20
32921,304,20
33565,304,20
34171,304,20
34393,304,20
35774,304,20
35799,304,20
36007,304,20
36500,304,20
36832,304,20
38485,304,20
38541,304,20
38543,304,20
39421,304,20
40394,304,20
41414,304,20
42257,304,20
43112,304,20
44976,304,20
45087,304,20
45308,304,20
48901,304,20
49718,304,20
50059,304,20
50483,304,20
51542,304,20
51606,304,20
52401,304,20
52649,304,20
52933,304,20
53137,304,20
53579,304,20
54808,304,20
55647,304,20
56020,304,20
56731,304,20
57011,304,20
57734,304,20
59282,304,20
59947,304,20
60934,304,20
61068,304,20
63903,304,20
64316,304,20
64366,304,20
64601,304,20
66121,304,20
66234,304,20
67335,304,20
67407,304,20
68099,304,20
70570,304,20
71577,304,20
72053,304,20
74034,304,20
74542,304,20
74683,304,20
75047,304,20
75955,304,20
76705,304,20
76735,304,20
77161,304,20
77929,304,20
77992,304,20
80676,304,20
80769,304,20
80824,304,20
81142,304,20
81252,304,20
82162,304,20
83034,304,20
85011,304,20
85866,304,20
85928,304,20
86792,304,20
88434,304,20
88487,304,20
88509,304,20
89190,304,20
90093,304,20
90893,304,20
91081,304,20
91738,304,20
92970,304,20
93031,304,20
93595,304,20
93716,304,20
94700,304,20
96686,304,20
96729,304,20
96776,304,20
97162,304,20
98086,304,20
98153,304,20
98178,304,20
98957,304,20
99024,304,20
99842,304,20
99868,304,20
1633,305,20
1807,305,20
2279,305,20
2983,305,20
4088,305,20
4309,305,20
6612,305,20
6764,305,20
6972,305,20
7226,305,20
7400,305,20
8733,305,20
9636,305,20
16254,305,20
17972,305,20
18332,305,20
21702,305,20
22066,305,20
23100,305,20
23188,305,20
25085,305,20
26837,305,20
27186,305,20
27529,305,20
27819,305,20
29978,305,20
31201,305,20
32003,305,20
33760,305,20
34117,305,20
35828,305,20
36033,305,20
38051,305,20
38808,305,20
38889,305,20
40318,305,20
40908,305,20
41496,305,20
42078,305,20
43817,305,20
45405,305,20
45793,305,20
45858,305,20
46039,305,20
46090,305,20
46917,305,20
47579,305,20
47610,305,20
48104,305,20
48112,305,20
48947,305,20
49896,305,20
50210,305,20
50671,305,20
50942,305,20
51249,305,20
52836,305,20
53846,305,20
54048,305,20
54376,305,20
55334,305,20
55352,305,20
56198,305,20
56892,305,20
57511,305,20
57533,305,20
59162,305,20
59366,305,20
60107,305,20
61382,305,20
62501,305,20
63215,305,20
63296,305,20
63662,305,20
63865,305,20
64259,305,20
64567,305,20
66126,305,20
67714,305,20
67793,305,20
69823,305,20
70329,305,20
71368,305,20
72474,305,20
72812,305,20
74635,305,20
77024,305,20
77047,305,20
77147,305,20
80774,305,20
81127,305,20
82225,305,20
82427,305,20
82786,305,20
83024,305,20
83891,305,20
84171,305,20
84816,305,20
87910,305,20
90460,305,20
91210,305,20
91289,305,20
95236,305,20
95687,305,20
95820,305,20
96005,305,20
97463,305,20
97571,305,20
97868,305,20
98351,305,20
98679,305,20
99525,305,20
265,306,20
441,306,20
1534,306,20
1652,306,20
2609,306,20
3425,306,20
5313,306,20
5976,306,20
6284,306,20
6461,306,20
6990,306,20
7290,306,20
8556,306,20
8919,306,20
10702,306,20
15301,306,20
16764,306,20
18985,306,20
19037,306,20
20361,306,20
20597,306,20
21910,306,20
23674,306,20
24044,306,20
24484,306,20
24592,306,20
25723,306,20
26410,306,20
26953,306,20
29129,306,20
29157,306,20
29287,306,20
31842,306,20
32116,306,20
33810,306,20
36891,306,20
37295,306,20
37406,306,20
41884,306,20
42767,306,20
42776,306,20
44430,306,20
47327,306,20
47399,306,20
47979,306,20
48260,306,20
49682,306,20
52396,306,20
54524,306,20
55755,306,20
59231,306,20
59404,306,20
59478,306,20
60254,306,20
60772,306,20
63405,306,20
63423,306,20
63432,306,20
65528,306,20
66354,306,20
67427,306,20
68051,306,20
68273,306,20
69458,306,20
69691,306,20
70375,306,20
72260,306,20
72472,306,20
72488,306,20
73564,306,20
73617,306,20
74619,306,20
77212,306,20
78482,306,20
79463,306,20
82941,306,20
84370,306,20
88304,306,20
89310,306,20
91470,306,20
95680,306,20
98573,306,20
98662,306,20
224,307,20
238,307,20
613,307,20
1013,307,20
1945,307,20
2211,307,20
2910,307,20
3470,307,20
5375,307,20
6331,307,20
7293,307,20
7881,307,20
9075,307,20
9207,307,20
9985,307,20
10048,307,20
10724,307,20
12151,307,20
12262,307,20
12345,307,20
12855,307,20
14004,307,20
14219,307,20
14281,307,20
15088,307,20
15453,307,20
16451,307,20
16531,307,20
16673,307,20
16827,307,20
17171,307,20
17229,307,20
17499,307,20
17640,307,20
19178,307,20
19959,307,20
20536,307,20
22458,307,20
22839,307,20
23057,307,20
24057,307,20
25543,307,20
25705,307,20
26779,307,20
26889,307,20
26961,307,20
27726,307,20
28971,307,20
29438,307,20
29753,307,20
29835,307,20
30076,307,20
30260,307,20
31387,307,20
32149,307,20
32211,307,20
32813,307,20
35093,307,20
35973,307,20
36664,307,20
37119,307,20
38206,307,20
39702,307,20
40321,307,20
40776,307,20
41712,307,20
42982,307,20
43203,307,20
43287,307,20
43872,307,20
45121,307,20
47030,307,20
47255,307,20
47893,307,20
48568,307,20
48949,307,20
50239,307,20
50243,307,20
50693,307,20
51193,307,20
52467,307,20
53525,307,20
53660,307,20
54227,307,20
54292,307,20
54602,307,20
54941,307,20
55794,307,20
56160,307,20
56271,307,20
56441,307,20
57371,307,20
57694,307,20
58241,307,20
58322,307,20
58837,307,20
59697,307,20
60155,307,20
60801,307,20
61646,307,20
62170,307,20
63157,307,20
63324,307,20
65202,307,20
65249,307,20
66045,307,20
67182,307,20
67709,307,20
68087,307,20
68928,307,20
69251,307,20
69777,307,20
69853,307,20
70666,307,20
70667,307,20
71197,307,20
71400,307,20
71514,307,20
72002,307,20
72332,307,20
72539,307,20
73029,307,20
74528,307,20
75336,307,20
75592,307,20
76575,307,20
77303,307,20
78411,307,20
79020,307,20
79898,307,20
80273,307,20
80324,307,20
81850,307,20
82617,307,20
83059,307,20
83443,307,20
83455,307,20
83854,307,20
83931,307,20
84308,307,20
84433,307,20
86379,307,20
86549,307,20
86559,307,20
86731,307,20
87453,307,20
87711,307,20
87867,307,20
88589,307,20
89693,307,20
89872,307,20
90224,307,20
91302,307,20
91897,307,20
92187,307,20
93343,307,20
93806,307,20
93949,307,20
94696,307,20
94710,307,20
95398,307,20
95723,307,20
95808,307,20
95944,307,20
96042,307,20
96543,307,20
97531,307,20
97671,307,20
99157,307,20
1166,308,20
1705,308,20
2942,308,20
3151,308,20
5264,308,20
5655,308,20
6186,308,20
6872,308,20
7347,308,20
7973,308,20
7999,308,20
8130,308,20
10238,308,20
11686,308,20
11954,308,20
11998,308,20
12836,308,20
13036,308,20
13670,308,20
14815,308,20
14936,308,20
15277,308,20
16750,308,20
17118,308,20
17221,308,20
17533,308,20
18138,308,20
18445,308,20
18599,308,20
19019,308,20
19657,308,20
19881,308,20
21560,308,20
21667,308,20
21983,308,20
22571,308,20
22572,308,20
22768,308,20
22931,308,20
23031,308,20
23655,308,20
24674,308,20
24977,308,20
25107,308,20
25186,308,20
25395,308,20
25550,308,20
25840,308,20
26417,308,20
28469,308,20
29337,308,20
29955,308,20
31024,308,20
31570,308,20
33001,308,20
33984,308,20
35321,308,20
35649,308,20
35967,308,20
36014,308,20
36337,308,20
37933,308,20
38739,308,20
39139,308,20
41325,308,20
41968,308,20
42714,308,20
43418,308,20
43428,308,20
43942,308,20
44899,308,20
44915,308,20
45008,308,20
45992,308,20
47563,308,20
47843,308,20
47890,308,20
47927,308,20
49480,308,20
50314,308,20
50378,308,20
51020,308,20
51353,308,20
51722,308,20
53077,308,20
53478,308,20
55509,308,20
56298,308,20
56742,308,20
56920,308,20
57052,308,20
59047,308,20
59405,308,20
59591,308,20
62027,308,20
63954,308,20
64479,308,20
64980,308,20
66694,308,20
67366,308,20
67931,308,20
68223,308,20
69135,308,20
69149,308,20
71586,308,20
72068,308,20
72721,308,20
73626,308,20
73984,308,20
74399,308,20
75031,308,20
75304,308,20
75491,308,20
76268,308,20
76496,308,20
77659,308,20
78991,308,20
82414,308,20
83591,308,20
83608,308,20
83624,308,20
84231,308,20
86648,308,20
87475,308,20
87907,308,20
88014,308,20
88584,308,20
88951,308,20
89419,308,20
89982,308,20
92430,308,20
92439,308,20
92649,308,20
93016,308,20
93394,308,20
94028,308,20
94169,308,20
95247,308,20
95389,308,20
95644,308,20
96109,308,20
96216,308,20
96572,308,20
96780,308,20
98430,308,20
98439,308,20
98616,308,20
98954,308,20
99563,308,20
99747,308,20
99802,308,20
135,309,20
1049,309,20
4462,309,20
5549,309,20
6022,309,20
6406,309,20
6942,309,20
7328,309,20
7465,309,20
8165,309,20
8296,309,20
8364,309,20
9133,309,20
9970,309,20
10135,309,20
10370,309,20
11386,309,20
12666,309,20
12702,309,20
13048,309,20
14519,309,20
14759,309,20
14765,309,20
14842,309,20
16966,309,20
17511,309,20
18211,309,20
18363,309,20
19071,309,20
19116,309,20
21928,309,20
22013,309,20
22091,309,20
23423,309,20
23879,309,20
23968,309,20
24604,309,20
25250,309,20
25299,309,20
25947,309,20
26624,309,20
26692,309,20
27548,309,20
28487,309,20
28879,309,20
29184,309,20
29823,309,20
29963,309,20
30143,309,20
30430,309,20
30951,309,20
33181,309,20
33297,309,20
33493,309,20
33507,309,20
33755,309,20
34054,309,20
34242,309,20
34449,309,20
34505,309,20
34588,309,20
34596,309,20
34744,309,20
35340,309,20
35715,309,20
35845,309,20
35989,309,20
39166,309,20
40040,309,20
40150,309,20
40728,309,20
41066,309,20
41318,309,20
41623,309,20
42548,309,20
42708,309,20
42811,309,20
43250,309,20
44058,309,20
45245,309,20
45540,309,20
46806,309,20
47208,309,20
47246,309,20
47747,309,20
48196,309,20
48235,309,20
48391,309,20
48895,309,20
49928,309,20
50729,309,20
51452,309,20
51587,309,20
51928,309,20
51942,309,20
52072,309,20
52839,309,20
55562,309,20
56790,309,20
57357,309,20
57917,309,20
58381,309,20
58867,309,20
59365,309,20
60843,309,20
61149,309,20
61298,309,20
61874,309,20
61891,309,20
62807,309,20
63186,309,20
63438,309,20
63587,309,20
63713,309,20
64409,309,20
64605,309,20
64828,309,20
66087,309,20
66196,309,20
66551,309,20
66745,309,20
68774,309,20
69548,309,20
70410,309,20
71233,309,20
71505,309,20
72298,309,20
72966,309,20
73325,309,20
73879,309,20
73924,309,20
74084,309,20
74219,309,20
74391,309,20
75361,309,20
76028,309,20
76874,309,20
77453,309,20
77656,309,20
78002,309,20
78751,309,20
79161,309,20
79543,309,20
79740,309,20
81083,309,20
81987,309,20
83237,309,20
83487,309,20
83685,309,20
83728,309,20
83847,309,20
83867,309,20
84197,309,20
85107,309,20
85389,309,20
86011,309,20
86331,309,20
88301,309,20
88467,309,20
89050,309,20
89157,309,20
89203,309,20
89576,309,20
89886,309,20
90728,309,20
90858,309,20
90868,309,20
91207,309,20
91500,309,20
91544,309,20
91888,309,20
92341,309,20
92447,309,20
92788,309,20
94163,309,20
94342,309,20
94441,309,20
94825,309,20
95768,309,20
96024,309,20
98139,309,20
98408,309,20
98450,309,20
98723,309,20
98922,309,20
99111,309,20
99326,309,20
99378,309,20
1604,310,20
2664,310,20
2773,310,20
4829,310,20
6135,310,20
7442,310,20
8607,310,20
8876,310,20
9169,310,20
10001,310,20
10315,310,20
10365,310,20
11928,310,20
13522,310,20
16794,310,20
17380,310,20
21546,310,20
22362,310,20
22590,310,20
23048,310,20
28437,310,20
29106,310,20
29452,310,20
31834,310,20
32661,310,20
34404,310,20
35506,310,20
35565,310,20
36405,310,20
37022,310,20
38010,310,20
38092,310,20
39342,310,20
39441,310,20
40549,310,20
43240,310,20
43846,310,20
44154,310,20
44238,310,20
45337,310,20
46170,310,20
46511,310,20
46633,310,20
47514,310,20
47968,310,20
48286,310,20
48663,310,20
48926,310,20
49570,310,20
49939,310,20
50904,310,20
53273,310,20
53710,310,20
54581,310,20
55027,310,20
55802,310,20
56047,310,20
56085,310,20
57702,310,20
59396,310,20
59666,310,20
60079,310,20
60692,310,20
61270,310,20
61483,310,20
61767,310,20
62648,310,20
62694,310,20
63140,310,20
63911,310,20
65447,310,20
66491,310,20
66879,310,20
67110,310,20
67761,310,20
69064,310,20
70425,310,20
70644,310,20
73477,310,20
73936,310,20
74067,310,20
75597,310,20
76621,310,20
76767,310,20
78684,310,20
79085,310,20
79717,310,20
80260,310,20
80279,310,20
80383,310,20
81043,310,20
81335,310,20
83205,310,20
83504,310,20
84838,310,20
86825,310,20
88659,310,20
89883,310,20
90442,310,20
90923,310,20
91042,310,20
91641,310,20
91784,310,20
92299,310,20
93454,310,20
93678,310,20
94358,310,20
94592,310,20
96362,310,20
97995,310,20
98597,310,20
98946,310,20
99600,310,20
99815,310,20
373,311,20
3008,311,20
3036,311,20
3494,311,20
3754,311,20
6090,311,20
6875,311,20
7454,311,20
10883,311,20
11496,311,20
11566,311,20
12234,311,20
12788,311,20
17693,311,20
18798,311,20
19060,311,20
19987,311,20
20128,311,20
21486,311,20
21743,311,20
22555,311,20
22922,311,20
26991,311,20
27367,311,20
27758,311,20
28881,311,20
30450,311,20
30692,311,20
32980,311,20
35710,311,20
37783,311,20
38120,311,20
39055,311,20
39068,311,20
40748,311,20
40817,311,20
41022,311,20
42564,311,20
43863,311,20
44114,311,20
44330,311,20
45082,311,20
45515,311,20
45912,311,20
47064,311,20
47680,311,20
48059,311,20
48699,311,20
49287,311,20
49438,311,20
49442,311,20
50873,311,20
52011,311,20
52844,311,20
54184,311,20
56861,311,20
56955,311,20
57879,311,20
58326,311,20
59260,311,20
60210,311,20
60898,311,20
62502,311,20
63585,311,20
63820,311,20
64254,311,20
64943,311,20
65529,311,20
66622,311,20
66930,311,20
67117,311,20
67546,311,20
67602,311,20
68166,311,20
68794,311,20
69141,311,20
71307,311,20
71472,311,20
71580,311,20
73034,311,20
73956,311,20
75137,311,20
76806,311,20
77511,311,20
79662,311,20
80398,311,20
80437,311,20
81505,311,20
81888,311,20
82339,311,20
86270,311,20
86747,311,20
87872,311,20
88028,311,20
90247,311,20
91923,311,20
92354,311,20
93820,311,20
94087,311,20
95360,311,20
96116,311,20
97586,311,20
99743,311,20
99969,311,20
810,312,20
817,312,20
1305,312,20
1521,312,20
2972,312,20
3234,312,20
3246,312,20
3374,312,20
4872,312,20
5577,312,20
5866,312,20
6232,312,20
7191,312,20
8383,312,20
8684,312,20
9551,312,20
10056,312,20
10867,312,20
11214,312,20
11430,312,20
11731,312,20
12663,312,20
12797,312,20
13586,312,20
13872,312,20
14442,312,20
14889,312,20
15548,312,20
15610,312,20
16858,312,20
16880,312,20
18148,312,20
18665,312,20
20120,312,20
20973,312,20
21054,312,20
21287,312,20
21737,312,20
21906,312,20
23744,312,20
24140,312,20
24165,312,20
25276,312,20
25356,312,20
27558,312,20
27682,312,20
28261,312,20
28491,312,20
28591,312,20
30581,312,20
30805,312,20
31276,312,20
31789,312,20
31940,312,20
32674,312,20
33317,312,20
33839,312,20
34510,312,20
34628,312,20
34798,312,20
34905,312,20
37858,312,20
39771,312,20
40338,312,20
40525,312,20
41061,312,20
41072,312,20
41139,312,20
41658,312,20
42696,312,20
43335,312,20
43467,312,20
43551,312,20
43636,312,20
43649,312,20
44001,312,20
44023,312,20
45770,312,20
46199,312,20
47252,312,20
47762,312,20
48452,312,20
49059,312,20
49434,312,20
50390,312,20
50833,312,20
51985,312,20
53070,312,20
53122,312,20
53769,312,20
57177,312,20
58188,312,20
58302,312,20
58718,312,20
58919,312,20
59244,312,20
59393,312,20
59998,312,20
60231,312,20
60251,312,20
60301,312,20
62613,312,20
62777,312,20
63192,312,20
64214,312,20
64999,312,20
65151,312,20
65437,312,20
65697,312,20
66112,312,20
68399,312,20
69700,312,20
70304,312,20
70663,312,20
70923,312,20
74520,312,20
75867,312,20
75947,312,20
76247,312,20
76401,312,20
76600,312,20
76648,312,20
77036,312,20
78372,312,20
80122,312,20
82699,312,20
83325,312,20
83929,312,20
83977,312,20
84726,312,20
87568,312,20
87692,312,20
91539,312,20
93697,312,20
93718,312,20
93835,312,20
94233,312,20
94455,312,20
95686,312,20
96792,312,20
96865,312,20
96880,312,20
97462,312,20
97906,312,20
98342,312,20
98403,312,20
98643,312,20
98821,312,20
99131,312,20
99406,312,20
99674,312,20
99870,312,20
99952,312,20
2669,313,20
3439,313,20
3471,313,20
3717,313,20
4913,313,20
5705,313,20
5706,313,20
6173,313,20
6651,313,20
7271,313,20
8792,313,20
9113,313,20
9414,313,20
9527,313,20
11036,313,20
13677,313,20
13759,313,20
14715,313,20
15268,313,20
15714,313,20
15948,313,20
17021,313,20
17139,313,20
19856,313,20
19950,313,20
20595,313,20
21780,313,20
22059,313,20
22595,313,20
24705,313,20
25798,313,20
26657,313,20
27799,313,20
27871,313,20
28061,313,20
30663,313,20
31412,313,20
31547,313,20
32654,313,20
33345,313,20
34683,313,20
35194,313,20
35936,313,20
36503,313,20
36941,313,20
37625,313,20
38138,313,20
38563,313,20
38702,313,20
39797,313,20
40242,313,20
40689,313,20
41537,313,20
41718,313,20
42670,313,20
43453,313,20
44359,313,20
44866,313,20
44871,313,20
45105,313,20
46083,313,20
46142,313,20
46256,313,20
46344,313,20
46376,313,20
47356,313,20
48380,313,20
48896,313,20
49525,313,20
54853,313,20
54951,313,20
57214,313,20
58812,313,20
59227,313,20
59832,313,20
60121,313,20
61286,313,20
63344,313,20
65070,313,20
65760,313,20
65895,313,20
65907,313,20
66805,313,20
69596,313,20
70545,313,20
71300,313,20
73751,313,20
73937,313,20
74868,313,20
75402,313,20
75972,313,20
77376,313,20
77390,313,20
77802,313,20
78655,313,20
78939,313,20
80240,313,20
84056,313,20
84653,313,20
85957,313,20
86426,313,20
86543,313,20
87933,313,20
88517,313,20
89118,313,20
89723,313,20
92035,313,20
94291,313,20
94386,313,20
95345,313,20
95415,313,20
95460,313,20
97203,313,20
97353,313,20
97976,313,20
98272,313,20
98456,313,20
99143,313,20
99198,313,20
89,314,20
395,314,20
884,314,20
1639,314,20
2261,314,20
2929,314,20
4360,314,20
4407,314,20
4639,314,20
4741,314,20
4819,314,20
5104,314,20
5112,314,20
5417,314,20
6543,314,20
7009,314,20
8108,314,20
9286,314,20
10101,314,20
10658,314,20
10679,314,20
11178,314,20
11248,314,20
11628,314,20
11963,314,20
12571,314,20
12854,314,20
12970,314,20
13013,314,20
14578,314,20
14970,314,20
15010,314,20
15281,314,20
15489,314,20
16330,314,20
16973,314,20
